musteri_kodu,unvan,adres,sehir,ilce,lat,lon,rut_kod,rut_aciklama,ziyaret_sira,son_teslimat_tarihi,toplam_teslimat_sayisi,toplam_agirlik,toplam_tutar,durum,musteri_grubu,bolge_grubu,geocode_kaynak,geocode_hassasiyet,satis_temsilcileri,telefon,posta_kodu,ilk_teslimat_tarihi,son_teslimattan_gecen_gun
100000481,MURADİYE PATİ PETSHOP,MURADİYE MAH. İSTASYON CAD. NO:33A,MANİSA,,38.6588854,27.3367853,689,ÖMER AYDIN PAZARTESİ,16,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5382236039,34000,,
100000488,Can Akvaryum,Adakale Mah. İzmir Cad. no:60 B Manisa,MANİSA,MERKEZ,38.6098534,27.4247139,689,ÖMER AYDIN PAZARTESİ,17,2026-05-15,2,104.0,20287.55,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5435707422,34000,2026-03-16,70
100000695,EVİRGEN PETHOUSE,BARANSEL EVİRGEN VE CANSEL EVİRGEN ADİ ORT. AKMESCİT MAH. İZMİR CAD. NO:261/A MANİSA,MANİSA,,38.6104678,27.4118016,689,ÖMER AYDIN PAZARTESİ,21,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,2362313234,34000,,
100000715,FATİH GEDİK VETERİNERLİK HİZ. TURZ. İNŞ. SAN. VE TİC. LTD. ŞTİ,GÜZELYURT MAH. TARZAN BLV. B14 NO:66 İÇ KAPI:1,MANİSA,,38.6258953,27.3723333,689,ÖMER AYDIN PAZARTESİ,22,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,ÖMER AYDIN,5335569552,34000,,
100000736,SERHAT AKOVA,2. ANAFARTALAR MH. ATATÜRK BLV. 17B ŞEHZADELER,MANİSA,MERKEZ,38.6138191,27.4105668,689,ÖMER AYDIN PAZARTESİ,23,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5555555555,34000,,
100000867,KAAN PETSHOP OLCAY KARADEMİR,MURADİYE MAH. TARLA SK. NO:33/A,MANİSA,,38.6566723,27.3333026,689,ÖMER AYDIN PAZARTESİ,25,2026-02-24,4,2280.0,106677.25,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5443002088,34000,2025-12-15,150
100000874,TOMMY PET SHOP MERT BOYNUİNCE,TOPÇUASIM MAH. 3518SOK. NO:7/A,MANİSA,,38.6164168,27.4205835,689,ÖMER AYDIN PAZARTESİ,26,2026-01-22,1,45.0,3285.21,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5305024922,34000,2026-01-22,183
100000884,DOĞA PETSHOP BURÇİN GEVEN,KURTULUŞ MAH. BAŞARAN SK. ADALI APT. NO:9C,MANİSA,SOMA,39.1834287,27.6081896,689,ÖMER AYDIN PAZARTESİ,27,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5445375194,34000,,
100000893,AKTAŞ PETSHOP ALPER AKTAŞ,HÜRRİYET MAH. 214. SK. NO:3/B AKHİSAR,MANİSA,AKHİSAR,38.9132971,27.8286067,689,ÖMER AYDIN PAZARTESİ,28,2026-05-31,1,165.0,11160.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5546173300,34000,2026-05-31,54
100000912,UYSALER TİCARET TARİŞ YEM VE ÖZLEM YEM BAYİİ ABDULLAH UYSALER,YENİ MH.34 SK. NO:14-1 KIRKAĞAÇ,MANİSA,KIRKAĞAÇ,39.1054046,27.6710897,689,ÖMER AYDIN PAZARTESİ,29,2026-06-30,5,1973.0,125425.53,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5358328183,34000,2026-01-27,24
100000941,ALİN PETSHOP SEYİT ALİ PANCAR,KURTULUŞ MAH. GÖKCEPINAR CAD. NO:101 B SALİHLİ/İSTANBUL,MANİSA,SALİHLİ,38.4747297,28.1467986,689,ÖMER AYDIN PAZARTESİ,30,2026-06-30,4,675.0,36733.79,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5320684235,34000,2026-02-17,24
100001004,AYGÖREN VETERİNER KLİNİĞİ ALİ AYGÖREN,CUMA MAH. MURAT SK. NO:2 GÖRDES,MANİSA,GÖRDES,38.9362646,28.2878081,689,ÖMER AYDIN PAZARTESİ,31,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,ÖMER AYDIN,5312535733,34000,,
100001096,UYGAR YABAŞ VETERİNER KLİNİĞİ,ADNAN MENDERES MAH. MİMAR SİNAN CAD. NO:135,MANİSA,GÖRDES,38.92777,28.2879442,689,ÖMER AYDIN PAZARTESİ,32,2026-01-27,1,150.0,8260.68,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,ÖMER AYDIN,5327794570,34000,2026-01-27,178
100001171,DENİZ TİCARET,ULUCAMİ MH. 374 SK. NO:90,MANİSA,AKHİSAR,38.9362853,27.8352896,689,ÖMER AYDIN PAZARTESİ,37,2026-04-13,1,900.0,43940.91,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5412096073,,2026-04-13,102
100000256,ENES BILGI,DURASILLI MH. NO:34 SALİHLİ-MANİSA,MANİSA,SALİHLİ,38.4829405,28.1309046,690,ÖMER AYDIN SALI,8,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5064656076,34000,,
100000262,SEFER ÇOBAN,PEKER MAH KONUK CAD NO:47D ŞEHZADELER MANİSA,MANİSA,,38.618252,27.4294793,690,ÖMER AYDIN SALI,9,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5066941101,34000,,
100000268,CANSUYUM VETERİNERLİK HİZMETLERİ DENİZCİLİK TURİZM İNŞAAT SANAYİ VE LİMİTED ŞİRKETİ,AKINCILAR MAH 2703 SOK NO:16A ŞEHZADELER MANİSA,MANİSA,,38.6215506,27.429072,690,ÖMER AYDIN SALI,10,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,ÖMER AYDIN,5553045961,34000,,
100000451,CAN DOST GIDA HAYV. SÜT ÜRN. TAR. İNŞ. SAN. VE TİC. LTD. ŞTİ,,MANİSA,,,,690,ÖMER AYDIN SALI,11,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,basarisiz,yok,ÖMER AYDIN,5335725605,34000,,
100000458,ANKA VETERİNER KLİNİĞİ,,MANİSA,AKHİSAR,38.9193705,27.835938,690,ÖMER AYDIN SALI,12,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,ÖMER AYDIN,5319691605,34000,,
100000464,SAFARİ PETSHOP M. ALİ ÖZIŞIK,CUMHURİYET MAH. ATATÜRK CD. NO:13/A,MANİSA,SALİHLİ,38.482174,28.1504059,690,ÖMER AYDIN SALI,13,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5446736759,34000,,
100000470,AHMET SAVAŞ,,MANİSA,KULA,38.5468907,28.6474338,690,ÖMER AYDIN SALI,14,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5453546101,34000,,
100000476,AHTABUR VETERİNER KLİNİĞİ,,MANİSA,,,,690,ÖMER AYDIN SALI,15,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,basarisiz,yok,ÖMER AYDIN,5532194141,34000,,
100000482,ADNAN ÖZKURU,,MANİSA,,38.658486,27.3399251,690,ÖMER AYDIN SALI,16,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5305261739,34000,,
100000494,MAY PET,1. ANAFARTALAR MAH. 1714 SOK. NO:38 / A ŞEHZADELER,MANİSA,,38.6140459,27.4324919,690,ÖMER AYDIN SALI,17,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5435643305,34000,,
100000607,KARMAR BESİCİLİK,EFENDİ MAH. 280. SK NO:24/A AKHİSAR/MANİSA,MANİSA,AKHİSAR,38.9278761,27.8419543,690,ÖMER AYDIN SALI,20,2026-02-28,3,4420.0,199737.19,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5543590993,34000,2025-12-15,146
100000696,KÜLTÜR PETSHOP SABİHA COŞKUNOL,YARHASANLAR MH. BELEDİYE CD. NO:51/B GÖÇAY SİTESİ,MANİSA,,38.6153841,27.4278735,690,ÖMER AYDIN SALI,21,2026-01-22,1,1435.0,127730.65,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5533306066,34000,2026-01-22,183
100000717,AYDIN TARIM ÜRÜNLERİ,GAZİLER MH. 549SK ZAHİRECİLER ST. B BLOK NO:2,MANİSA,SALİHLİ,38.4926093,28.142153,690,ÖMER AYDIN SALI,22,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5393022555,34000,,
100000773,VET45 PETSHOP MEHMET NUR DOĞAN,MURADİYE MAH. İSTASYON CAD. NO:185A YUNUSEMRE,MANİSA,MERKEZ,38.6138191,27.4105668,690,ÖMER AYDIN SALI,23,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5071210997,34000,,
100000868,GÜLÇİMEN PETSHOP MUSTAFA SAVCI,MURADİYE MAH. MANİSA CD. NO:35/B,MANİSA,,38.6583917,27.33928,690,ÖMER AYDIN SALI,25,2026-06-26,3,296.0,59220.14,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5348415585,34000,2026-01-22,28
100000877,ECEM PET SHOP MEHMET AKTAŞ,YENİMAHALLE MAHALLESİ BAHTİYAR TOSUNBAŞ CADDESİ NO:40/B,MANİSA,,38.6197109,27.4139373,690,ÖMER AYDIN SALI,26,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5368706693,34000,,
100000887,KAFKAS DALDARI PET SHOP & HOUSE ERDEM USLU,KURTULUŞ MAH. ATATÜRK CD. NO:78/A,MANİSA,SOMA,39.1872577,27.6115342,690,ÖMER AYDIN SALI,27,2026-06-18,5,753.0,77399.32,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5442838008,34000,2026-01-27,36
100000918,BAHADIR PETSHOP ECEM BAHADIR,ESKİCAMİ MAHALLESİ KURUDERE CAD. NO:77/A SALİHLİ,MANİSA,SALİHLİ,38.481733,28.1393406,690,ÖMER AYDIN SALI,29,2026-06-30,4,992.0,57429.3,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5416119293,34000,2026-01-02,24
100000942,ÇAĞDAŞ PETSHOP FATMA UCA,İSTASYON MAH. ADNAN MENDERES CADDESİ NO:111A ALAŞEHİR,MANİSA,ALAŞEHİR,38.3626315,28.5126221,690,ÖMER AYDIN SALI,30,2026-01-22,2,2375.0,127791.18,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5052644545,34000,2026-01-22,183
100000257,MİNE PETSHOP NURCAN YAY,UTKU MAH. ÇARŞI BULV. NO:72/C MANİSA,MANİSA,,38.6124274,27.4288916,691,ÖMER AYDIN ÇARŞAMBA,8,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5305803800,34000,,
100000263,AHMET EREN EREN AKVARYUM,PAŞA MAH SEMT 5 SOK NO:55 AKHİSAR MANİSA,MANİSA,AKHİSAR,38.9202527,27.8401826,691,ÖMER AYDIN ÇARŞAMBA,9,2026-05-31,7,4515.0,276958.65,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5433038646,34000,2026-01-02,54
100000446,HAKAN ALTAMER,,MANİSA,SALİHLİ,38.4829405,28.1309046,691,ÖMER AYDIN ÇARŞAMBA,10,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5332369169,34000,,
100000452,RAİF ÇAKAR,,MANİSA,MERKEZ,38.6138191,27.4105668,691,ÖMER AYDIN ÇARŞAMBA,11,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,,34000,,
100000459,YAREN PETSHOP SERHAT AKOVA,2. ANAFARTALAR MH. ATATÜRK BLV. NO:17/B,MANİSA,,38.6179062,27.4348865,691,ÖMER AYDIN ÇARŞAMBA,12,2026-03-16,1,42.0,3360.1,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5514045319,34000,2026-03-16,130
100000465,MARTI YAPI YÖNETİM DANIŞMANLIK HİZMETLERİ VE SANAL MAĞAZACILIK,AKSOY MH. ŞÜHEDA CAD.NO: 190/1 SALİHLİ / MANİSA,MANİSA,SALİHLİ,38.4765388,28.1512182,691,ÖMER AYDIN ÇARŞAMBA,13,2026-01-22,1,101.0,6099.03,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5326315370,34000,2026-01-22,183
100000471,FIRAT ÇALHAN,,MANİSA,,,,691,ÖMER AYDIN ÇARŞAMBA,14,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,basarisiz,yok,ÖMER AYDIN,5465350545,34000,,
100000477,DOSTLAR KUŞEVİ,,MANİSA,TURGUTLU,38.5099987,27.7071726,691,ÖMER AYDIN ÇARŞAMBA,15,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5332720437,34000,,
100000483,AYDEN YEM VE GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,,MANİSA,AKHİSAR,38.9306545,27.8423405,691,ÖMER AYDIN ÇARŞAMBA,16,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5445400493,34000,,
100000622,AYŞE RECEPÇE ANILPETSHOP,ARDA MAH. KENZİ CD. NO:50 A ŞEHZADELER MANİSA,MANİSA,,38.616634,27.4206818,691,ÖMER AYDIN ÇARŞAMBA,20,2026-03-31,1,210.0,16800.52,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5065586340,34000,2026-03-31,115
100000704,ÇAKIR AKVARYUM PETSHOP YAŞAR ÇAKIR,SOĞUKSU MAH. KENAN EVRENPASA CAD. 1.GRUP NO:123/1A,MANİSA,ALAŞEHİR,38.3486739,28.5154223,691,ÖMER AYDIN ÇARŞAMBA,21,2026-02-28,1,60.0,2983.84,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5555555555,34000,2026-02-28,146
100000869,GÖZDE PETSHOP HASAN HÜSEYİN PİNAR,ADAKALE MAH. İZMİR CAD. ENVER APT. NO:44 D,MANİSA,,38.6085207,27.425909,691,ÖMER AYDIN ÇARŞAMBA,25,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5426297898,34000,,
100000878,MANİSA 45 BARIŞ AKINER,GÜZELYURT MAH. TARZAN BLV. NO:79/A1,MANİSA,,38.6262136,27.3845638,691,ÖMER AYDIN ÇARŞAMBA,26,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5339597074,34000,,
100000919,LİDYA PETSHOP METİN GÖRGÜLÜ,KURTULUŞ MAH. ŞÜHEDA CAD. M.A.AKDENİZ APT NO:221 İÇ KAPI:A SALİHLİ,MANİSA,SALİHLİ,38.4761676,28.1578285,691,ÖMER AYDIN ÇARŞAMBA,29,2026-02-17,3,1970.0,122399.53,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5444291428,34000,2026-01-02,157
100001112,MESİR GIDA / İBRAHİM ARABACI,2.ANAFARTALAR MAH. HALİL ERDOĞAN CD. NO:17/A,MANİSA,,38.6234973,27.4381162,691,ÖMER AYDIN ÇARŞAMBA,32,2026-07-14,3,2130.0,102697.53,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5324868745,34000,2026-01-27,10
100001131,CAN DOSTUM PETSHOP/ŞADİYE UYGUN,Cumhuriyet mahallesi menderes caddesi no:30/D Salihli manisa,MANİSA,SALİHLİ,38.4850479,28.1509785,691,ÖMER AYDIN ÇARŞAMBA,33,2026-06-30,8,2430.0,154271.93,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5063867660,,2026-02-17,24
100001153,KESKİNLER ZAHİRE VE UN YEM TİC,KOCAMEHMETAĞA MH. 34.SK. NO:193,MANİSA,KIRKAĞAÇ,39.1059484,27.6710687,691,ÖMER AYDIN ÇARŞAMBA,34,2026-04-28,2,1650.0,105670.82,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5387017487,,2026-03-09,87
100000258,KAÇMAZ ZAHIRECILIK TOPRAK MAHSÜLLERI UN YEM GÜBRE TIC. VE SAN LTD STI,GAZİLER MAH ZAHİRECİLER SİTESİ C BLOK NO:15 SALİHLİ MANİSA,MANİSA,SALİHLİ,38.4881572,28.1429832,692,ÖMER AYDIN PERŞEMBE,8,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5377458343,34000,,
100000264,PARK PETSHOP GÜLŞEN İNAN,1. ANAFARTALAR MAH GAZİ OSMAN PAŞA CAD NO:43 A ŞEHZADELER MANİSA ŞEHZADELER MANİSA,MANİSA,,38.6150624,27.4326006,692,ÖMER AYDIN PERŞEMBE,9,2026-02-24,2,1005.0,45034.25,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5330974500,34000,2025-12-15,150
100000447,FATMA YILDIZ,,MANİSA,SOMA,39.1987193,27.6241754,692,ÖMER AYDIN PERŞEMBE,10,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5320698530,34000,,
100000453,TAŞDEMİR MAMA CENTER / MEHMET TAŞDEMİR,YENİ MAH. ŞEHİT HASAN KUZU CD. NO:72/A MANİSA / YUNUSEMRE,MANİSA,,38.6227166,27.4112461,692,ÖMER AYDIN PERŞEMBE,11,2026-01-22,1,520.0,39309.82,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5414884154,34000,2026-01-22,183
100000460,ZEYBEK TARIM,,MANİSA,SOMA,39.1987193,27.6241754,692,ÖMER AYDIN PERŞEMBE,12,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5432245661,34000,,
100000466,AHMET GÖLCÜK,KURTULUŞ MAH. FATİH CAD. NO:38/1 SOMA,MANİSA,SOMA,39.1798663,27.6204951,692,ÖMER AYDIN PERŞEMBE,13,2026-06-26,1,492.0,41241.9,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5517215423,34000,2026-06-26,28
100000472,PATİM PETSHOP HASAN SERHAT IDIZBEZ,İBRAHİM ÇELEBİ MH. KUMLUDERECE CD. NO:141A,MANİSA,,,,692,ÖMER AYDIN PERŞEMBE,14,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,basarisiz,yok,ÖMER AYDIN,5079110725,34000,,
100000478,KENAN COŞKUN HAYVANCILIK ÜRÜNLERİ,ATATÜRK MAH. 40. SK. NO:13 SALİHLİ,MANİSA,SALİHLİ,38.4873988,28.1397525,692,ÖMER AYDIN PERŞEMBE,15,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5323439749,34000,,
100000484,HATİCE ÇILDIRAMAZ,,MANİSA,ALAŞEHİR,38.3507471,28.516575,692,ÖMER AYDIN PERŞEMBE,16,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5070492658,34000,,
100000707,DAVUTLAR TARIM GIDA DAVUT ÖZSAVRAN,YENİ MH. HOROZKÖY CD. NO:78/A,MANİSA,,38.6227231,27.4106724,692,ÖMER AYDIN PERŞEMBE,21,2026-06-15,4,24000.0,1192017.69,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5466974404,34000,2026-02-24,39
100000821,ATLANTİX PETSHOP CEM ÖZ,2. ANAFARTALAR MAH. ATATÜRK BLV. NO:19A ŞEHZADELER,MANİSA,,38.6179803,27.4348282,692,ÖMER AYDIN PERŞEMBE,23,2026-02-24,2,760.0,53705.78,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5555555555,34000,2026-01-02,150
100000870,YİĞİT ARAS PETSHOP AYDIN PAYKOÇ,TEVFİKİYE MH. 3521 SK. NO:2/B,MANİSA,,,,692,ÖMER AYDIN PERŞEMBE,25,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,basarisiz,yok,ÖMER AYDIN,5383023695,34000,,
100000880,BELDA PAWS EVCİL HAYVAN HİZMETLERİ,ALTAY MAH. ŞEHİTLER YOLU CAD. NO:144 A,MANİSA,TURGUTLU,38.4984352,27.7086425,692,ÖMER AYDIN PERŞEMBE,26,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5370642136,34000,,
100000890,PATİ NATUREL PET MARKET ABDUSAMET EREN,İNÖNÜ MAH. 224. CAD. ÖZCAN 4 APT NO:5B AKHİSAR,MANİSA,AKHİSAR,38.9149202,27.838068,692,ÖMER AYDIN PERŞEMBE,27,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5442644480,34000,,
100000922,FATİH TARIM ÜRÜNLERİ GÜLDEN AK,GAZİLER MAH. GARAJ CAD. NO:72/A,MANİSA,SALİHLİ,38.4926023,28.1421673,692,ÖMER AYDIN PERŞEMBE,29,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5526758524,34000,,
100000958,AKÇA PETSHOP SERTAN AKÇA,NAMAZGAH MAH. N. USULOĞLU CD. GÜL APT. NO:41C,MANİSA,SOMA,39.1822075,27.6070332,692,ÖMER AYDIN PERŞEMBE,30,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5393004584,34000,,
100001089,MİNE PET / METİN YAY,UTKU MAH. ÇARŞI BLV. NO72/C-D,MANİSA,,38.6111954,27.4289126,692,ÖMER AYDIN PERŞEMBE,31,2026-05-06,4,1530.0,67042.09,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,ÖMER AYDIN,5305803800,34000,2026-01-22,79
100001196,ARAZ MARKET / ORHAN ARAZ,SART MH. MUSTAFA BEY CD. NO:2 İÇ KAPI NO:1,MANİSA,SALİHLİ,38.489989,28.035172,692,ÖMER AYDIN PERŞEMBE,34,2026-05-18,1,165.0,7740.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5530963000,,2026-05-18,67
100000259,ERKAN YOLLAR,RAGIP BEY MAH 19.(MUSTAFA ABUT)CAD NO:87/A AKHİSAR MANİSA,MANİSA,AKHİSAR,38.9194529,27.8347957,693,ÖMER AYDIN CUMA,8,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5368559836,34000,,
100000265,AYTEN BOĞA AKGÜN AKVARYUM,CUMHURİYET MAH YEDİEYLÜL YOLU CAD NO:32 İÇ KAPI NO A TURGUTLU MANİSA,MANİSA,TURGUTLU,38.497611,27.706717,693,ÖMER AYDIN CUMA,9,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5321598763,34000,,
100000448,MEHMET SUCU,,MANİSA,AKHİSAR,38.9240528,27.8401895,693,ÖMER AYDIN CUMA,10,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5333871181,34000,,
100000455,TURGUTLU TROPİKAL AKVARYUM,,MANİSA,TURGUTLU,38.5099987,27.7071726,693,ÖMER AYDIN CUMA,11,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5303237974,34000,,
100000461,YEM VE KUŞ DÜNYASI,,MANİSA,AKHİSAR,38.9240528,27.8401895,693,ÖMER AYDIN CUMA,12,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5349664303,34000,,
100000467,ÇARŞI VETERİNER KLİNİĞİ,CUMHURİYET MAH. İMAR SK. NO:18/A,MANİSA,SARUHANLI,38.7351117,27.5675417,693,ÖMER AYDIN CUMA,13,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5555608954,34000,,
100000473,E-TİCARET PET SHOP,,MANİSA,,,,693,ÖMER AYDIN CUMA,14,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,basarisiz,yok,ÖMER AYDIN,5524565164,34000,,
100000479,SAKADATÇI-ZAHİRECİ,,MANİSA,AKHİSAR,38.920125,27.839855,693,ÖMER AYDIN CUMA,15,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5427145171,34000,,
100000485,METİN PETSHOP METİN PALA,NAMAZGAH MAH. ADALET CAD. NO:9-11/A,MANİSA,SOMA,39.1831271,27.6023743,693,ÖMER AYDIN CUMA,16,2026-05-31,4,2787.5,138461.28,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5352012159,34000,2026-02-24,54
100000732,ARSLAN PETSHOP BAHAR ARSLAN,AKMESCİT MAH. İZMİR CAD. EMEK APT. NO:261A YUNUSEMRE,MANİSA,MERKEZ,38.6103835,27.4124268,693,ÖMER AYDIN CUMA,22,2026-02-28,3,645.0,38228.33,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,ÖMER AYDIN,5555555555,34000,2026-02-24,146
100000825,MEGA PET SHOP MUHARREM HENAZ,BOZKURT MH. TUNÇ SK. NO:12/1 İÇKAPI: 2,MANİSA,TURGUTLU,38.5099987,27.7071726,693,ÖMER AYDIN CUMA,23,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,ÖMER AYDIN,5364848103,34000,,
100000872,PATİLAND PETSHOP KAZIM KAAN AKSU ADİ ORT,PEKER MAH. İBRAHİM GÖKÇEN BLV. 76/A,MANİSA,,38.618252,27.4294793,693,ÖMER AYDIN CUMA,25,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,ÖMER AYDIN,5365882067,34000,,
